17/03/27 00:17:13 INFO  - user01@naver.com님이 logout.k 요청
17/03/27 02:30:17 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:30:20 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:30:22 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:30:23 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:31:39 INFO  - org.apache.tomcat.websocket.WsSession@11a7223b나가기
17/03/27 02:31:39 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 02:31:39 INFO  - org.apache.tomcat.websocket.WsSession@3bb6f3d6접속
17/03/27 02:31:39 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 02:31:42 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:31:45 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:32:28 INFO  - org.apache.tomcat.websocket.WsSession@3bb6f3d6나가기
17/03/27 02:32:28 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 02:32:28 INFO  - org.apache.tomcat.websocket.WsSession@6f017683접속
17/03/27 02:32:28 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 02:32:31 INFO  - user01@naver.com님이 mypage.b 요청
17/03/27 02:32:32 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 02:32:33 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:33:58 INFO  - org.apache.tomcat.websocket.WsSession@6f017683나가기
17/03/27 02:33:58 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 02:33:58 INFO  - org.apache.tomcat.websocket.WsSession@573f12b8접속
17/03/27 02:33:59 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 02:34:00 INFO  - user01@naver.com님이 mypage.b 요청
17/03/27 02:34:01 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 02:34:02 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:35:35 INFO  - org.apache.tomcat.websocket.WsSession@573f12b8나가기
17/03/27 02:35:35 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 02:35:35 INFO  - org.apache.tomcat.websocket.WsSession@1943674접속
17/03/27 02:35:35 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 02:35:36 INFO  - user01@naver.com님이 mypage.b 요청
17/03/27 02:35:37 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 02:35:39 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:37:16 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:37:20 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:37:22 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:37:24 INFO  - user01@naver.com님이 insertMypageComment.b 요청
17/03/27 02:40:06 INFO  - org.apache.tomcat.websocket.WsSession@1943674나가기
17/03/27 02:40:19 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 02:40:19 INFO  - org.apache.tomcat.websocket.WsSession@6aaf9939접속
17/03/27 02:40:28 INFO  - org.apache.tomcat.websocket.WsSession@6aaf9939나가기
17/03/27 02:40:28 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 02:40:28 INFO  - org.apache.tomcat.websocket.WsSession@2633a808접속
17/03/27 02:40:29 INFO  - org.apache.tomcat.websocket.WsSession@2633a808나가기
17/03/27 02:40:29 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 02:40:29 INFO  - org.apache.tomcat.websocket.WsSession@73dd5c85접속
17/03/27 02:40:35 INFO  - org.apache.tomcat.websocket.WsSession@73dd5c85나가기
17/03/27 02:40:48 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 02:40:48 INFO  - org.apache.tomcat.websocket.WsSession@1d62f55a접속
17/03/27 02:40:49 INFO  - org.apache.tomcat.websocket.WsSession@1d62f55a나가기
17/03/27 02:40:49 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 02:40:49 INFO  - org.apache.tomcat.websocket.WsSession@5cf070c4접속
17/03/27 02:40:59 INFO  - org.apache.tomcat.websocket.WsSession@5cf070c4나가기
17/03/27 02:40:59 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 02:40:59 INFO  - org.apache.tomcat.websocket.WsSession@36672796접속
17/03/27 02:41:00 INFO  - org.apache.tomcat.websocket.WsSession@36672796나가기
17/03/27 02:41:00 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 02:41:00 INFO  - org.apache.tomcat.websocket.WsSession@26c59e05접속
17/03/27 02:41:06 INFO  - org.apache.tomcat.websocket.WsSession@26c59e05나가기
17/03/27 02:41:55 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 02:41:55 INFO  - org.apache.tomcat.websocket.WsSession@21811f5c접속
17/03/27 02:41:56 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 02:41:58 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:41:59 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:42:00 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:42:01 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:42:03 INFO  - user01@naver.com님이 mypage.b 요청
17/03/27 02:42:04 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 02:42:05 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:42:16 INFO  - org.apache.tomcat.websocket.WsSession@21811f5c나가기
17/03/27 02:42:16 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 02:42:16 INFO  - org.apache.tomcat.websocket.WsSession@59f64c09접속
17/03/27 02:42:16 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 02:42:18 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:42:19 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:42:20 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:42:25 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:44:30 INFO  - org.apache.tomcat.websocket.WsSession@59f64c09나가기
17/03/27 02:44:30 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 02:44:30 INFO  - org.apache.tomcat.websocket.WsSession@72d3f641접속
17/03/27 02:44:30 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 02:44:34 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:45:29 INFO  - user01@naver.com님이 selectGroupList.y 요청
17/03/27 02:45:29 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 02:45:30 INFO  - user01@naver.com님이 selectGroup.y 요청
17/03/27 02:45:30 INFO  - org.apache.tomcat.websocket.WsSession@6195ab91접속
17/03/27 02:45:46 INFO  - user01@naver.com님이 headmsglist.j 요청
17/03/27 02:45:46 INFO  - user01@naver.com님이 friendAccept.n 요청
